waktu,heading,wind speed,wind direction
16:42:14,276,4.4,130
16:42:16,276,4.3,149
16:42:19,276,3.1,147
16:42:21,276,2.9,153
16:42:23,277,1.5,149
16:42:25,276,0.7,152
16:42:27,276,0.9,160
16:42:30,276,0.4,192
16:42:32,276,0.5,129
16:42:34,276,0.7,139
16:42:36,276,0.3,162
16:42:38,276,1,166
16:42:41,276,0.8,162
16:42:43,276,0.6,171
16:42:45,276,1,231
16:42:47,276,1,221
16:42:49,276,1.5,173
16:42:52,276,0.9,131
16:42:54,276,0.6,148
16:42:56,276,0,164
16:42:58,276,0.2,308
16:43:00,276,0.7,67
16:43:03,276,1.2,21
16:43:05,276,0.8,287
16:43:07,276,0.8,30
16:43:09,276,0.4,201
16:43:11,276,0.7,119
16:43:14,277,0.7,117
16:43:16,276,0.4,115
16:43:18,276,0.6,18
16:43:20,277,0.3,328
16:43:22,277,0.2,325
16:43:25,276,0.4,327
16:43:27,277,0.3,275
16:43:29,277,0.7,20
16:43:31,277,0.7,138
16:43:33,277,0.7,174
16:43:36,277,0.4,156
16:43:38,277,0.5,149
16:43:40,277,0.3,156
16:43:42,278,0.4,153
16:43:44,278,0.4,150
16:43:47,278,0.6,152
16:43:49,279,2.2,153
16:43:51,279,1.2,126
16:43:53,279,3.7,142
16:43:55,279,2.3,143
16:43:58,279,2.3,166
16:44:00,280,0.9,153
16:44:02,281,0.2,162
16:44:04,281,0.6,147
16:44:06,282,0.5,150
16:44:08,282,0.5,153
16:44:11,283,0.6,136
16:44:13,283,0.7,154
16:44:15,284,0.1,106
16:44:17,284,0,96
16:44:19,285,0.1,116
16:44:22,285,0,141
16:44:24,286,0,167
16:44:26,286,0,127
16:44:28,286,0,154
16:44:30,286,0,153
16:44:33,287,0,135
16:44:35,287,0.1,117
16:44:37,288,0,172
16:44:39,287,0,132
16:44:41,287,0.1,118
16:44:44,288,0.1,120
16:44:46,288,0,137
16:44:48,288,0,63
16:44:50,288,0.2,79
16:44:52,288,0,134
16:44:54,288,0,167
16:44:57,288,0.1,170
16:44:59,288,0.6,142
16:45:01,288,0.4,146
16:45:03,288,0.7,106
16:45:05,288,0.8,157
16:45:08,289,0.8,158
16:45:10,288,0.2,161
16:45:12,289,0.1,151
16:45:14,289,0,162
16:45:16,289,0,150
16:45:19,289,0.2,156
16:45:21,289,0.5,144
16:45:23,290,0.5,153
16:45:25,289,0.6,129
16:45:27,290,0.4,163
16:45:30,290,0.6,165
16:45:32,290,1.1,181
16:45:34,289,1.1,138
16:45:36,289,0.8,171
16:45:38,289,1,170
16:45:41,289,0.8,166
16:45:43,288,0.9,162
16:45:45,287,0.7,177
16:45:47,286,0.6,176
16:45:49,285,0.2,241
16:45:52,284,0.5,140
16:45:54,283,0.6,148
16:45:56,282,0.1,183
16:45:58,281,0,172
16:46:00,280,0.3,162
16:46:03,279,0.2,163
16:46:05,279,0.4,169
16:46:07,277,0.1,179
16:46:09,276,0.2,174
16:46:11,276,0,182
16:46:14,275,0.2,169
16:46:16,274,0.9,163
16:46:18,273,0.2,165
16:46:20,272,0.1,151
16:46:22,272,0,172
16:46:24,271,0,81
16:46:27,270,0.1,35
16:46:29,270,0.1,20
16:46:31,269,0,347
16:46:33,269,0,358
16:46:35,270,0.1,77
16:46:38,269,0.1,75
16:46:40,270,0,15
16:46:42,270,0.2,25
16:46:44,270,0,22
16:46:46,270,0,62
16:46:49,270,0,110
16:46:51,271,0.1,87
16:46:53,270,0,82
16:46:55,270,0,61
16:46:57,270,0,32
16:46:59,270,0.1,331
16:47:02,270,0.2,349
16:47:04,270,0,351
16:47:06,270,0,15
16:47:08,270,0,12
16:47:10,270,0.1,326
16:47:13,270,0.9,330
16:47:15,270,0.9,341
16:47:17,270,0.7,321
16:47:19,270,0.9,355
16:47:21,270,0.7,138
16:47:24,270,0.9,183
16:47:26,270,1.1,139
16:47:28,269,0.8,116
16:47:30,270,1,129
16:47:32,269,0.4,135
16:47:35,269,0.4,165
16:47:37,269,0,128
16:47:39,269,0.1,125
16:47:41,269,0,130
16:47:43,269,0,130
16:47:46,269,0,169
16:47:48,269,0.3,218
16:47:50,269,0.5,256
16:47:52,269,0.1,246
16:47:54,269,0,237
16:47:57,269,0,298
16:47:59,269,0.1,294
16:48:01,270,0.2,348
16:48:03,269,0.1,299
16:48:05,269,0,304
16:48:08,269,0,316
16:48:10,269,0.1,262
16:48:12,269,0.1,122
16:48:14,269,0,288
16:48:16,269,0,333
16:48:19,269,0,325
16:48:21,269,0,358
16:48:23,269,0,333
16:48:25,269,0.1,357
16:48:27,269,0,2
16:48:30,269,0,330
16:48:32,268,0,326
16:48:34,268,0,299
16:48:36,269,0,309
16:48:38,269,0,315
16:48:40,269,0,323
16:48:43,268,0,323
16:48:45,269,0,322
16:48:47,269,0,328
16:48:49,269,0.1,341
16:48:51,268,0,333
16:48:53,269,0,333
16:48:55,268,0,326
16:48:58,269,0,328
16:49:00,269,0,334
16:49:02,269,0,325
16:49:04,269,0,272
16:49:06,269,0,22
16:49:09,269,0.1,351
16:49:11,269,0.1,313
16:49:13,269,0,334
16:49:15,269,0,11
16:49:17,270,0,40
16:49:20,270,0,353
16:49:22,270,0.4,353
16:49:24,270,0.6,6
16:49:26,270,1.8,333
16:49:28,270,1.3,326
16:49:30,270,1.7,211
16:49:32,270,1.8,205
16:49:35,270,1.3,253
16:49:37,270,1.1,237
16:49:39,270,0.8,276
16:49:41,270,0.6,315
16:49:43,270,0.6,3
16:49:45,270,0,251
16:49:47,270,0,250
16:49:49,270,0.3,263
16:49:52,271,0.2,249
16:49:54,271,0,231
16:49:56,271,0.4,49
16:49:58,271,0.1,256
16:50:00,271,0,262
16:50:03,271,0.4,276
16:50:05,271,0.2,1
16:50:07,271,0,296
16:50:09,271,0,326
16:50:11,271,0,298
16:50:13,272,0,270
16:50:15,272,0,297
16:50:18,271,0,333
16:50:20,272,0,316
16:50:22,272,0,313
16:50:24,272,0,315
16:50:26,272,0.1,310
16:50:28,272,0,324
16:50:30,273,0,317
16:50:33,273,0,321
16:50:35,273,0,349
16:50:37,273,0.2,293
16:50:39,274,0,275
16:50:41,274,0,52
16:50:43,274,0,297
16:50:46,275,0,309
16:50:48,275,0.6,338
16:50:50,275,0.4,9
16:50:52,276,0.6,1
16:50:54,276,0.6,32
16:50:57,276,0.8,357
16:50:59,277,1.2,44
16:51:01,277,0.8,4
16:51:03,278,0.9,309
16:51:05,278,0.6,330
16:51:08,278,0.4,328
16:51:10,278,0.6,328
16:51:12,279,0.8,317
16:51:14,279,0.6,352
16:51:16,279,0.7,35
16:51:18,279,0.7,21
16:51:20,279,1.4,179
16:51:23,279,1.2,224
16:51:25,279,1.4,238
16:51:27,280,1.2,232
16:51:29,279,1.1,322
16:51:31,280,0.7,3
16:51:33,279,0.3,319
16:51:35,280,0.2,321
16:51:38,280,0.2,306
16:51:40,280,0.2,254
16:51:42,280,0.2,302
16:51:44,280,0.8,251
16:51:46,280,0.9,327
16:51:49,280,0.7,348
16:51:51,280,0.6,346
16:51:53,280,0.3,357
16:51:55,280,0.2,280
16:51:57,280,0,264
16:52:00,280,0.3,185
16:52:02,280,0.1,129
16:52:04,280,0,111
16:52:06,280,0.1,146
16:52:08,280,0,167
16:52:11,280,0.1,270
16:52:13,279,0.2,220
16:52:15,280,0.1,288
16:52:17,279,0,290
16:52:19,280,0,64
16:52:22,279,0.1,171
16:52:24,280,0.1,146
16:52:26,279,0,205
16:52:28,279,0,186
16:52:30,279,0,44
16:52:33,279,0.2,42
16:52:35,279,0,304
16:52:37,279,0,317
16:52:39,279,0,333
16:52:41,280,0.2,259
16:52:43,279,1.2,269
16:52:45,280,0.9,299
16:52:48,280,0.7,301
16:52:50,280,0.6,191
16:52:52,280,0.6,221
16:52:54,280,0.6,218
16:52:56,280,0.6,191
16:52:59,279,0.7,101
16:53:01,279,0.4,111
16:53:03,279,0.3,123
16:53:05,279,0.3,138
16:53:07,279,0,198
16:53:10,279,0,225
16:53:12,279,0,190
16:53:14,279,0,151
16:53:16,279,0,155
16:53:18,279,0,139
16:53:21,279,0,161
16:53:23,278,0,209
16:53:25,278,0.1,208
16:53:27,278,0,154
16:53:29,277,0,177
16:53:32,277,0,265
16:53:34,277,0.1,247
16:53:36,277,0,246
16:53:38,276,0,252
16:53:40,276,0,254
16:53:43,276,0,252
16:53:45,276,0,256
16:53:47,276,0.1,263
16:53:49,276,0.1,281
16:53:51,276,0,281
16:53:53,276,0.2,156
16:53:56,276,0,136
16:53:58,276,0,118
16:54:00,277,0,171
16:54:02,276,0,206
16:54:04,276,0.1,218
16:54:06,276,0.1,216
16:54:08,277,0.1,226
16:54:10,277,0,233
16:54:12,277,0,231
16:54:15,277,0,221
16:54:17,277,0,186
16:54:19,278,0,209
16:54:21,278,0,208
16:54:23,278,0,203
16:54:26,278,0,155
16:54:28,278,0.1,197
16:54:30,279,0.1,167
16:54:32,279,0,169
16:54:34,279,0,284
16:54:37,279,0.2,301
16:54:39,279,0,289
16:54:41,279,0,260
16:54:43,279,0.1,199
16:54:45,279,0.2,227
16:54:47,280,0,137
16:54:50,279,0.2,144
16:54:52,280,0,161
16:54:54,280,0,159
16:54:56,279,0.1,192
16:54:58,280,0.4,182
16:55:01,280,0.4,219
16:55:03,280,0.6,102
16:55:05,280,0.1,76
16:55:07,279,0.1,100
16:55:09,279,0,149
16:55:12,279,0.1,108
16:55:14,279,0,118
16:55:16,279,0,152
16:55:18,279,0,157
16:55:20,279,0,168
16:55:23,279,0.3,181
16:55:25,279,0.3,158
16:55:27,278,0.1,145
16:55:29,278,0,143
16:55:31,278,0.4,166
16:55:34,278,0.3,173
16:55:36,278,0,166
16:55:38,277,0.1,165
16:55:40,277,0.3,162
16:55:42,277,0.3,200
16:55:45,277,0.3,147
16:55:47,277,0.1,114
16:55:49,277,0,116
16:55:51,276,0.1,119
16:55:53,276,0,152
16:55:56,276,0.4,167
16:55:58,276,0.1,172
16:56:00,276,0.1,171
16:56:02,275,0.3,178
16:56:04,275,0,181
16:56:07,275,0,179
16:56:09,275,0.1,160
16:56:11,275,0.1,172
16:56:13,275,0.2,196
16:56:15,275,0,206
16:56:18,274,0,246
16:56:20,274,0,231
16:56:22,274,0,261
16:56:24,274,0.2,273
16:56:26,274,0.1,310
16:56:29,274,0,325
16:56:31,274,0,328
16:56:33,274,0,324
16:56:35,274,0.1,341
16:56:37,274,0,8
16:56:40,274,0.1,346
16:56:42,275,0,22
16:56:44,274,0.1,164
16:56:46,274,0,218
16:56:48,274,0,89
16:56:51,274,0,3
16:56:53,274,0,353
16:56:55,274,0.1,344
16:56:57,275,0,345
16:56:59,275,0,345
16:57:02,275,0,346
16:57:04,275,0,332
16:57:06,276,0,60
16:57:08,276,0,132
16:57:10,276,0,133
16:57:13,276,0.4,166
16:57:15,276,0.6,156
16:57:17,276,0.6,125
16:57:19,277,0.6,124
16:57:21,277,0.3,143
16:57:24,277,0.5,140
16:57:26,277,0,127
16:57:28,277,0,171
16:57:30,278,0.1,178
16:57:32,278,0.2,228
16:57:35,278,0.4,85
16:57:37,278,0,285
16:57:39,278,0.2,268
16:57:41,278,0.2,283
16:57:43,279,0.1,316
16:57:45,279,0,322
16:57:47,279,0,319
16:57:49,279,0,313
16:57:52,279,0,210
16:57:54,279,0,127
16:57:56,279,0,222
16:57:58,280,0,222
16:58:00,280,0.1,149
16:58:02,280,0,209
16:58:04,280,0.2,269
16:58:06,280,0.7,306
16:58:09,280,0.7,257
16:58:11,280,0.8,308
16:58:13,281,0.9,115
16:58:15,281,0.9,183
16:58:17,281,0.8,171
16:58:19,281,0.7,157
16:58:21,282,0.6,162
16:58:23,282,0.4,142
16:58:25,282,0.6,263
16:58:28,282,0.1,269
16:58:30,283,0,254
16:58:32,282,0.1,271
16:58:34,282,0.7,49
16:58:36,282,0.7,11
16:58:38,283,0.9,46
16:58:40,283,1.2,261
16:58:43,283,1.1,72
16:58:45,282,0.6,151
16:58:47,283,0.8,115
16:58:49,283,0.6,167
16:58:51,283,0.5,196
16:58:53,283,0.6,159
16:58:55,283,0.7,168
16:58:57,283,0.6,183
16:59:00,284,0,178
16:59:02,284,0,151
16:59:04,284,0,158
16:59:06,284,0.5,166
16:59:08,284,0.3,215
16:59:10,285,0.4,200
16:59:12,285,0.4,156
16:59:15,285,0,142
16:59:17,285,0.2,183
16:59:19,285,0.6,165
16:59:21,285,0.5,161
16:59:23,285,0.6,186
16:59:26,285,0.7,193
16:59:28,285,1,197
16:59:30,286,0.9,196
16:59:32,286,0.5,194
16:59:34,287,0,277
16:59:37,287,0.2,302
16:59:39,287,0,351
16:59:41,287,0,351
16:59:43,286,0.2,323
16:59:45,286,0.1,332
16:59:48,286,0.2,330
16:59:50,286,0,314
16:59:52,286,0,287
16:59:54,286,0.2,312
16:59:56,287,0.1,301
16:59:59,287,0,324
17:00:01,287,0,134
17:00:03,287,0,130
17:00:05,287,0.1,159
17:00:07,287,0.2,201
17:00:10,287,0.4,180
17:00:12,287,0.2,202
17:00:14,287,0.1,123
17:00:16,287,0.3,114
17:00:18,287,0.2,113
17:00:21,287,0,175
17:00:23,287,0.1,149
17:00:25,287,0.2,125
17:00:27,287,0,123
17:00:29,287,0,126
17:00:32,288,0,196
17:00:34,288,0,298
17:00:36,288,0,123
17:00:38,288,0.1,136
17:00:40,288,0.2,166
17:00:43,288,0,197
17:00:45,288,0.1,129
17:00:47,289,0.1,159
17:00:49,288,0,136
17:00:51,288,0,137
17:00:53,289,0,137
17:00:56,289,0,117
17:00:58,289,0.8,346
17:01:00,288,0.7,358
17:01:02,288,0.5,258
17:01:04,288,0.6,209
17:01:07,288,0.6,162
17:01:09,288,0.1,271
17:01:11,287,0.1,236
17:01:13,287,0,346
17:01:15,287,0,50
17:01:18,287,0,20
17:01:20,287,0.1,42
17:01:22,287,0,163
17:01:24,288,0.2,197
17:01:26,287,0.1,172
17:01:29,287,0.1,187
17:01:31,288,0,169
17:01:33,287,0.1,152
17:01:35,288,0,172
17:01:37,288,0.3,162
17:01:40,288,0.6,189
17:01:42,288,0.5,162
17:01:44,288,0.1,175
17:01:46,288,0.1,164
17:01:48,288,0.1,161
17:01:51,288,0.2,164
17:01:53,288,0,164
17:01:55,288,0,197
17:01:57,288,0,154
17:01:59,288,0,169
17:02:02,288,0.1,151
17:02:04,288,0.1,212
17:02:06,289,0.2,177
17:02:08,288,0.2,179
17:02:10,288,0.1,161
17:02:13,289,0.1,140
17:02:15,288,0.1,143
17:02:17,288,0.7,164
17:02:19,288,0.5,150
17:02:21,288,0.7,295
17:02:24,287,0.7,301
17:02:26,287,0.6,303
17:02:28,286,0.6,176
17:02:30,286,1,234
17:02:32,285,1,240
17:02:35,285,1,234
17:02:37,284,0.9,230
17:02:39,284,0.6,213
17:02:41,284,0.6,197
17:02:43,284,0.2,193
17:02:46,284,0.3,192
17:02:48,284,0.1,192
17:02:50,284,0.3,333
17:02:52,284,0,335
17:02:54,284,0.2,335
17:02:57,285,0,331
17:02:59,285,0.1,29
17:03:01,285,0,39
17:03:03,285,0,50
17:03:05,285,0,89
17:03:08,285,0,64
17:03:10,285,0,346
17:03:12,285,0.1,106
17:03:14,284,0.1,126
17:03:16,285,0.2,50
17:03:19,285,0,4
17:03:21,284,0,2
17:03:23,285,0,342
17:03:25,285,0,359
17:03:27,285,0,20
17:03:30,285,0.1,69
17:03:32,285,0.2,47
17:03:34,285,0.2,23
17:03:36,285,0,19
17:03:38,285,0,21
17:03:41,285,0,41
17:03:43,285,0.1,36
17:03:45,285,0,26
17:03:47,285,0.1,98
17:03:49,285,0.2,189
17:03:52,285,0,156
17:03:54,285,0,168
17:03:56,286,0,246
17:03:58,286,0,263
17:04:00,286,0,316
17:04:02,286,0,314
17:04:05,286,0,308
17:04:07,287,0,310
17:04:09,287,0,315
17:04:11,287,0.1,342
17:04:13,287,0.1,332
17:04:15,286,0.1,333
17:04:18,286,0,211
17:04:20,285,0.9,267
17:04:22,286,0.9,273
17:04:24,286,0.9,307
17:04:26,285,0.7,313
17:04:29,286,0.7,338
17:04:31,286,0.4,351
17:04:33,285,0.1,117
17:04:35,285,0,100
17:04:37,285,0,218
17:04:39,285,0.1,325
17:04:42,285,0,289
17:04:44,285,0,15
17:04:46,285,0.1,114
17:04:48,285,0,167
17:04:50,285,0,165
17:04:53,286,0.4,192
